tensor,expert,source,target,saved_mb,snr_db,freq,class,quality_risk,crush_score
blk.10.ffn_up_exps.weight,2,IQ3_S,Q2_K,0.106,77.36,42,HOT,0.02945,3.600218
blk.14.ffn_up_exps.weight,225,IQ3_S,Q2_K,0.106,77.36,42,HOT,0.02945,3.600218
blk.16.ffn_gate_exps.weight,36,IQ3_S,Q2_K,0.106,77.36,42,HOT,0.02945,3.600218
blk.18.ffn_up_exps.weight,47,IQ3_S,Q2_K,0.106,77.36,42,HOT,0.02945,3.600218
blk.19.ffn_gate_exps.weight,23,IQ3_S,Q2_K,0.106,77.36,42,HOT,0.02945,3.600218
blk.23.ffn_gate_exps.weight,196,IQ3_S,Q2_K,0.106,77.36,42,HOT,0.02945,3.600218
blk.24.ffn_up_exps.weight,241,IQ3_S,Q2_K,0.106,77.36,42,HOT,0.02945,3.600218
blk.25.ffn_gate_exps.weight,172,IQ3_S,Q2_K,0.106,77.36,42,HOT,0.02945,3.600218
blk.27.ffn_up_exps.weight,158,IQ3_S,Q2_K,0.106,77.36,42,HOT,0.02945,3.600218
blk.35.ffn_up_exps.weight,65,IQ3_S,Q2_K,0.106,77.36,42,HOT,0.02945,3.600218
blk.12.ffn_down_exps.weight,12,Q3_K,Q2_K,0.106,75.9,31,HOT,0.02945,3.600058
blk.16.ffn_down_exps.weight,143,Q3_K,Q2_K,0.106,75.9,31,HOT,0.02945,3.600058
blk.14.ffn_down_exps.weight,37,Q3_K,Q2_K,0.106,75.32,27,WARM,0.02945,3.599808
blk.23.ffn_down_exps.weight,160,Q3_K,Q2_K,0.106,75.32,27,WARM,0.02945,3.599808
blk.13.ffn_down_exps.weight,90,Q3_K,Q2_K,0.106,75.17,26,WARM,0.02945,3.599655
blk.35.ffn_down_exps.weight,59,Q3_K,Q2_K,0.106,75.17,26,WARM,0.02945,3.599655
blk.33.ffn_up_exps.weight,162,IQ3_S,Q2_K,0.106,77.1,40,HOT,0.02946,3.598956
blk.10.ffn_down_exps.weight,65,Q3_K,Q2_K,0.106,75.75,30,HOT,0.02946,3.598873
blk.23.ffn_down_exps.weight,72,Q3_K,Q2_K,0.106,75.75,30,HOT,0.02946,3.598873
blk.30.ffn_down_exps.weight,218,Q3_K,Q2_K,0.106,75.75,30,HOT,0.02946,3.598873
blk.6.ffn_gate_exps.weight,226,IQ3_S,Q2_K,0.106,77.35,42,HOT,0.02946,3.598628
blk.6.ffn_up_exps.weight,226,IQ3_S,Q2_K,0.106,77.35,42,HOT,0.02946,3.598628
blk.14.ffn_gate_exps.weight,225,IQ3_S,Q2_K,0.106,77.35,42,HOT,0.02946,3.598628
blk.18.ffn_gate_exps.weight,246,IQ3_S,Q2_K,0.106,77.35,42,HOT,0.02946,3.598628
blk.19.ffn_up_exps.weight,16,IQ3_S,Q2_K,0.106,77.35,42,HOT,0.02946,3.598628
blk.24.ffn_gate_exps.weight,126,IQ3_S,Q2_K,0.106,77.35,42,HOT,0.02946,3.598628
blk.24.ffn_up_exps.weight,237,IQ3_S,Q2_K,0.106,77.35,42,HOT,0.02946,3.598628
blk.26.ffn_gate_exps.weight,55,IQ3_S,Q2_K,0.106,77.35,42,HOT,0.02946,3.598628
blk.26.ffn_gate_exps.weight,132,IQ3_S,Q2_K,0.106,77.35,42,HOT,0.02946,3.598628
blk.27.ffn_up_exps.weight,206,IQ3_S,Q2_K,0.106,77.35,42,HOT,0.02946,3.598628
blk.28.ffn_up_exps.weight,244,IQ3_S,Q2_K,0.106,77.35,42,HOT,0.02946,3.598628
blk.30.ffn_up_exps.weight,213,IQ3_S,Q2_K,0.106,77.35,42,HOT,0.02946,3.598628
blk.33.ffn_gate_exps.weight,30,IQ3_S,Q2_K,0.106,77.35,42,HOT,0.02946,3.598628
blk.35.ffn_up_exps.weight,246,IQ3_S,Q2_K,0.106,77.35,42,HOT,0.02946,3.598628
blk.36.ffn_up_exps.weight,86,IQ3_S,Q2_K,0.106,77.35,42,HOT,0.02946,3.598628
blk.38.ffn_up_exps.weight,5,IQ3_S,Q2_K,0.106,77.35,42,HOT,0.02946,3.598628
blk.34.ffn_down_exps.weight,147,Q3_K,Q2_K,0.106,76.84,38,HOT,0.02946,3.598605
blk.5.ffn_down_exps.weight,115,Q3_K,Q2_K,0.106,75.89,31,HOT,0.02946,3.598565
blk.19.ffn_down_exps.weight,176,Q3_K,Q2_K,0.106,75.89,31,HOT,0.02946,3.598565
blk.20.ffn_down_exps.weight,251,Q3_K,Q2_K,0.106,75.89,31,HOT,0.02946,3.598565
blk.26.ffn_down_exps.weight,155,Q3_K,Q2_K,0.106,75.89,31,HOT,0.02946,3.598565
blk.34.ffn_down_exps.weight,149,Q3_K,Q2_K,0.106,76.44,35,HOT,0.02946,3.598255
blk.31.ffn_down_exps.weight,72,Q3_K,Q2_K,0.106,75.6,29,HOT,0.02947,3.597951
blk.13.ffn_down_exps.weight,69,Q3_K,Q2_K,0.106,75.74,30,HOT,0.02947,3.59739
blk.15.ffn_down_exps.weight,219,Q3_K,Q2_K,0.106,75.74,30,HOT,0.02947,3.59739
blk.33.ffn_up_exps.weight,8,IQ3_S,Q2_K,0.106,77.09,40,HOT,0.02947,3.597385
blk.18.ffn_down_exps.weight,89,Q3_K,Q2_K,0.106,75.88,31,HOT,0.02947,3.597073
blk.6.ffn_gate_exps.weight,84,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.6.ffn_up_exps.weight,84,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.8.ffn_gate_exps.weight,191,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.9.ffn_up_exps.weight,161,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.10.ffn_up_exps.weight,235,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.15.ffn_gate_exps.weight,26,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.15.ffn_gate_exps.weight,76,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.15.ffn_up_exps.weight,26,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.15.ffn_up_exps.weight,76,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.19.ffn_gate_exps.weight,16,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.19.ffn_gate_exps.weight,113,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.19.ffn_up_exps.weight,113,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.20.ffn_gate_exps.weight,46,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.21.ffn_gate_exps.weight,236,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.21.ffn_up_exps.weight,236,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.22.ffn_up_exps.weight,94,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.23.ffn_gate_exps.weight,121,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.24.ffn_gate_exps.weight,241,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.28.ffn_up_exps.weight,240,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.29.ffn_up_exps.weight,111,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.30.ffn_gate_exps.weight,213,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.31.ffn_up_exps.weight,23,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.33.ffn_up_exps.weight,30,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.35.ffn_gate_exps.weight,65,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.35.ffn_up_exps.weight,40,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.38.ffn_gate_exps.weight,5,IQ3_S,Q2_K,0.106,77.34,42,HOT,0.02947,3.59704
blk.21.ffn_down_exps.weight,77,Q3_K,Q2_K,0.106,76.02,32,HOT,0.02947,3.597002
blk.17.ffn_down_exps.weight,129,Q3_K,Q2_K,0.106,75.15,26,WARM,0.02947,3.596758
blk.9.ffn_down_exps.weight,46,Q3_K,Q2_K,0.106,75.59,29,HOT,0.02948,3.596477
blk.31.ffn_down_exps.weight,62,Q3_K,Q2_K,0.106,75.44,28,HOT,0.02948,3.595826
blk.16.ffn_down_exps.weight,186,Q3_K,Q2_K,0.106,75.87,31,HOT,0.02948,3.595583
blk.17.ffn_down_exps.weight,203,Q3_K,Q2_K,0.106,75.87,31,HOT,0.02948,3.595583
blk.6.ffn_up_exps.weight,156,IQ3_S,Q2_K,0.106,77.33,42,HOT,0.02949,3.595453
blk.10.ffn_gate_exps.weight,235,IQ3_S,Q2_K,0.106,77.33,42,HOT,0.02949,3.595453
blk.10.ffn_up_exps.weight,166,IQ3_S,Q2_K,0.106,77.33,42,HOT,0.02949,3.595453
blk.10.ffn_up_exps.weight,216,IQ3_S,Q2_K,0.106,77.33,42,HOT,0.02949,3.595453
blk.20.ffn_up_exps.weight,46,IQ3_S,Q2_K,0.106,77.33,42,HOT,0.02949,3.595453
blk.22.ffn_up_exps.weight,66,IQ3_S,Q2_K,0.106,77.33,42,HOT,0.02949,3.595453
blk.23.ffn_up_exps.weight,121,IQ3_S,Q2_K,0.106,77.33,42,HOT,0.02949,3.595453
blk.24.ffn_gate_exps.weight,237,IQ3_S,Q2_K,0.106,77.33,42,HOT,0.02949,3.595453
blk.29.ffn_gate_exps.weight,111,IQ3_S,Q2_K,0.106,77.33,42,HOT,0.02949,3.595453
blk.29.ffn_up_exps.weight,159,IQ3_S,Q2_K,0.106,77.33,42,HOT,0.02949,3.595453
blk.29.ffn_up_exps.weight,220,IQ3_S,Q2_K,0.106,77.33,42,HOT,0.02949,3.595453
blk.31.ffn_gate_exps.weight,23,IQ3_S,Q2_K,0.106,77.33,42,HOT,0.02949,3.595453
blk.33.ffn_gate_exps.weight,7,IQ3_S,Q2_K,0.106,77.2,41,HOT,0.02949,3.594737
blk.34.ffn_gate_exps.weight,180,IQ3_S,Q2_K,0.106,77.2,41,HOT,0.02949,3.594737
blk.37.ffn_gate_exps.weight,30,IQ3_S,Q2_K,0.106,77.2,41,HOT,0.02949,3.594737
blk.35.ffn_down_exps.weight,108,Q3_K,Q2_K,0.106,75.72,30,HOT,0.02949,3.594426
blk.9.ffn_gate_exps.weight,161,IQ3_S,Q2_K,0.106,77.32,42,HOT,0.0295,3.593868
blk.10.ffn_gate_exps.weight,166,IQ3_S,Q2_K,0.106,77.32,42,HOT,0.0295,3.593868
blk.12.ffn_up_exps.weight,217,IQ3_S,Q2_K,0.106,77.32,42,HOT,0.0295,3.593868
blk.18.ffn_gate_exps.weight,47,IQ3_S,Q2_K,0.106,77.32,42,HOT,0.0295,3.593868
blk.20.ffn_gate_exps.weight,179,IQ3_S,Q2_K,0.106,77.32,42,HOT,0.0295,3.593868
blk.22.ffn_gate_exps.weight,66,IQ3_S,Q2_K,0.106,77.32,42,HOT,0.0295,3.593868
blk.22.ffn_gate_exps.weight,234,IQ3_S,Q2_K,0.106,77.32,42,HOT,0.0295,3.593868
blk.22.ffn_up_exps.weight,72,IQ3_S,Q2_K,0.106,77.32,42,HOT,0.0295,3.593868
blk.22.ffn_up_exps.weight,234,IQ3_S,Q2_K,0.106,77.32,42,HOT,0.0295,3.593868
blk.23.ffn_gate_exps.weight,3,IQ3_S,Q2_K,0.106,77.32,42,HOT,0.0295,3.593868
blk.23.ffn_up_exps.weight,158,IQ3_S,Q2_K,0.106,77.32,42,HOT,0.0295,3.593868
blk.27.ffn_gate_exps.weight,158,IQ3_S,Q2_K,0.106,77.32,42,HOT,0.0295,3.593868
blk.27.ffn_gate_exps.weight,206,IQ3_S,Q2_K,0.106,77.32,42,HOT,0.0295,3.593868
blk.29.ffn_gate_exps.weight,159,IQ3_S,Q2_K,0.106,77.32,42,HOT,0.0295,3.593868
blk.31.ffn_down_exps.weight,93,Q3_K,Q2_K,0.106,75.42,28,HOT,0.02951,3.5929
blk.33.ffn_gate_exps.weight,162,IQ3_S,Q2_K,0.106,77.06,40,HOT,0.02951,3.592681
blk.1.ffn_down_exps.weight,253,Q3_K,Q2_K,0.106,75.85,31,HOT,0.02951,3.592605
blk.9.ffn_down_exps.weight,81,Q3_K,Q2_K,0.106,75.85,31,HOT,0.02951,3.592605
blk.17.ffn_down_exps.weight,89,Q3_K,Q2_K,0.106,75.85,31,HOT,0.02951,3.592605
blk.29.ffn_gate_exps.weight,245,IQ3_S,Q2_K,0.106,76.93,39,HOT,0.02951,3.592427
blk.6.ffn_gate_exps.weight,156,IQ3_S,Q2_K,0.106,77.31,42,HOT,0.02951,3.592284
blk.10.ffn_gate_exps.weight,185,IQ3_S,Q2_K,0.106,77.31,42,HOT,0.02951,3.592284
blk.10.ffn_gate_exps.weight,216,IQ3_S,Q2_K,0.106,77.31,42,HOT,0.02951,3.592284
blk.10.ffn_up_exps.weight,185,IQ3_S,Q2_K,0.106,77.31,42,HOT,0.02951,3.592284
blk.16.ffn_up_exps.weight,56,IQ3_S,Q2_K,0.106,77.31,42,HOT,0.02951,3.592284
blk.23.ffn_up_exps.weight,3,IQ3_S,Q2_K,0.106,77.31,42,HOT,0.02951,3.592284
blk.28.ffn_gate_exps.weight,12,IQ3_S,Q2_K,0.106,77.31,42,HOT,0.02951,3.592284
blk.28.ffn_gate_exps.weight,240,IQ3_S,Q2_K,0.106,77.31,42,HOT,0.02951,3.592284
blk.28.ffn_gate_exps.weight,244,IQ3_S,Q2_K,0.106,77.31,42,HOT,0.02951,3.592284
blk.28.ffn_up_exps.weight,12,IQ3_S,Q2_K,0.106,77.31,42,HOT,0.02951,3.592284
blk.31.ffn_up_exps.weight,80,IQ3_S,Q2_K,0.106,77.31,42,HOT,0.02951,3.592284
blk.34.ffn_up_exps.weight,110,IQ3_S,Q2_K,0.106,77.31,42,HOT,0.02951,3.592284
blk.35.ffn_gate_exps.weight,40,IQ3_S,Q2_K,0.106,77.31,42,HOT,0.02951,3.592284
blk.36.ffn_gate_exps.weight,86,IQ3_S,Q2_K,0.106,77.31,42,HOT,0.02951,3.592284
blk.38.ffn_down_exps.weight,182,Q3_K,Q2_K,0.106,76.4,35,HOT,0.02951,3.592156
blk.13.ffn_down_exps.weight,14,Q3_K,Q2_K,0.106,75.7,30,HOT,0.02952,3.591468
blk.23.ffn_down_exps.weight,159,Q3_K,Q2_K,0.106,75.7,30,HOT,0.02952,3.591468
blk.11.ffn_down_exps.weight,184,Q3_K,Q2_K,0.106,75.41,28,HOT,0.02952,3.591439
blk.15.ffn_down_exps.weight,216,Q3_K,Q2_K,0.106,75.41,28,HOT,0.02952,3.591439
blk.22.ffn_down_exps.weight,220,Q3_K,Q2_K,0.106,75.84,31,HOT,0.02952,3.591118
blk.23.ffn_down_exps.weight,255,Q3_K,Q2_K,0.106,75.84,31,HOT,0.02952,3.591118
blk.13.ffn_down_exps.weight,166,Q3_K,Q2_K,0.106,75.98,32,HOT,0.02952,3.591012
blk.22.ffn_down_exps.weight,104,Q3_K,Q2_K,0.106,75.98,32,HOT,0.02952,3.591012
blk.38.ffn_down_exps.weight,155,Q3_K,Q2_K,0.106,76.92,39,HOT,0.02952,3.590871
blk.12.ffn_gate_exps.weight,217,IQ3_S,Q2_K,0.106,77.3,42,HOT,0.02952,3.590702
blk.16.ffn_gate_exps.weight,56,IQ3_S,Q2_K,0.106,77.3,42,HOT,0.02952,3.590702
blk.17.ffn_up_exps.weight,54,IQ3_S,Q2_K,0.106,77.3,42,HOT,0.02952,3.590702
blk.22.ffn_gate_exps.weight,72,IQ3_S,Q2_K,0.106,77.3,42,HOT,0.02952,3.590702
blk.22.ffn_gate_exps.weight,94,IQ3_S,Q2_K,0.106,77.3,42,HOT,0.02952,3.590702
blk.28.ffn_gate_exps.weight,104,IQ3_S,Q2_K,0.106,77.3,42,HOT,0.02952,3.590702
blk.33.ffn_down_exps.weight,129,Q3_K,Q2_K,0.106,75.55,29,HOT,0.02953,3.590593
blk.24.ffn_down_exps.weight,145,Q3_K,Q2_K,0.106,75.69,30,HOT,0.02953,3.589991
blk.33.ffn_gate_exps.weight,233,IQ3_S,Q2_K,0.106,76.52,36,HOT,0.02953,3.589965
blk.26.ffn_down_exps.weight,188,Q3_K,Q2_K,0.106,75.83,31,HOT,0.02953,3.589632
blk.5.ffn_down_exps.weight,8,Q3_K,Q2_K,0.106,75.54,29,HOT,0.02954,3.589125
blk.16.ffn_down_exps.weight,103,Q3_K,Q2_K,0.106,75.54,29,HOT,0.02954,3.589125
blk.18.ffn_gate_exps.weight,17,IQ3_S,Q2_K,0.106,77.29,42,HOT,0.02954,3.589121
blk.18.ffn_up_exps.weight,17,IQ3_S,Q2_K,0.106,77.29,42,HOT,0.02954,3.589121
blk.23.ffn_gate_exps.weight,158,IQ3_S,Q2_K,0.106,77.29,42,HOT,0.02954,3.589121
blk.29.ffn_gate_exps.weight,220,IQ3_S,Q2_K,0.106,77.29,42,HOT,0.02954,3.589121
blk.31.ffn_up_exps.weight,184,IQ3_S,Q2_K,0.106,77.29,42,HOT,0.02954,3.589121
blk.34.ffn_gate_exps.weight,66,IQ3_S,Q2_K,0.106,77.29,42,HOT,0.02954,3.589121
blk.34.ffn_up_exps.weight,66,IQ3_S,Q2_K,0.106,77.29,42,HOT,0.02954,3.589121
blk.39.ffn_down_exps.weight,83,Q3_K,Q2_K,0.106,76.38,35,HOT,0.02954,3.589114
blk.18.ffn_down_exps.weight,82,Q3_K,Q2_K,0.106,75.39,28,HOT,0.02954,3.588521
blk.9.ffn_down_exps.weight,32,Q3_K,Q2_K,0.106,75.68,30,HOT,0.02954,3.588514
blk.22.ffn_down_exps.weight,101,Q3_K,Q2_K,0.106,75.68,30,HOT,0.02954,3.588514
blk.30.ffn_down_exps.weight,158,Q3_K,Q2_K,0.106,75.68,30,HOT,0.02954,3.588514
blk.9.ffn_down_exps.weight,158,Q3_K,Q2_K,0.106,75.24,27,WARM,0.02955,3.588177
blk.1.ffn_down_exps.weight,128,Q3_K,Q2_K,0.106,75.82,31,HOT,0.02955,3.588148
blk.8.ffn_down_exps.weight,28,Q3_K,Q2_K,0.106,75.82,31,HOT,0.02955,3.588148
blk.13.ffn_down_exps.weight,152,Q3_K,Q2_K,0.106,75.82,31,HOT,0.02955,3.588148
blk.13.ffn_down_exps.weight,207,Q3_K,Q2_K,0.106,75.82,31,HOT,0.02955,3.588148
blk.16.ffn_down_exps.weight,2,Q3_K,Q2_K,0.106,75.82,31,HOT,0.02955,3.588148
blk.15.ffn_down_exps.weight,230,Q3_K,Q2_K,0.106,75.96,32,HOT,0.02955,3.588024
blk.16.ffn_gate_exps.weight,237,IQ3_S,Q2_K,0.106,77.28,42,HOT,0.02955,3.587541
blk.16.ffn_up_exps.weight,237,IQ3_S,Q2_K,0.106,77.28,42,HOT,0.02955,3.587541
blk.32.ffn_up_exps.weight,32,IQ3_S,Q2_K,0.106,77.28,42,HOT,0.02955,3.587541
blk.35.ffn_gate_exps.weight,246,IQ3_S,Q2_K,0.106,77.28,42,HOT,0.02955,3.587541
blk.4.ffn_down_exps.weight,46,Q3_K,Q2_K,0.106,75.38,28,HOT,0.02955,3.587063
blk.20.ffn_down_exps.weight,252,Q3_K,Q2_K,0.106,75.67,30,HOT,0.02955,3.587039
blk.29.ffn_up_exps.weight,37,IQ3_S,Q2_K,0.106,77.15,41,HOT,0.02956,3.586871
blk.17.ffn_down_exps.weight,28,Q3_K,Q2_K,0.106,75.95,32,HOT,0.02956,3.586532
blk.7.ffn_down_exps.weight,37,Q3_K,Q2_K,0.106,75.37,28,HOT,0.02957,3.585607
blk.7.ffn_up_exps.weight,35,IQ3_S,Q2_K,0.106,77.39,43,HOT,0.02957,3.585263
blk.7.ffn_up_exps.weight,36,IQ3_S,Q2_K,0.106,77.39,43,HOT,0.02957,3.585263
blk.20.ffn_up_exps.weight,41,IQ3_S,Q2_K,0.106,77.39,43,HOT,0.02957,3.585263
blk.21.ffn_gate_exps.weight,60,IQ3_S,Q2_K,0.106,77.39,43,HOT,0.02957,3.585263
blk.21.ffn_up_exps.weight,60,IQ3_S,Q2_K,0.106,77.39,43,HOT,0.02957,3.585263
blk.6.ffn_down_exps.weight,254,Q3_K,Q2_K,0.106,75.8,31,HOT,0.02957,3.585182
blk.11.ffn_down_exps.weight,79,Q3_K,Q2_K,0.106,75.8,31,HOT,0.02957,3.585182
blk.28.ffn_down_exps.weight,17,Q3_K,Q2_K,0.106,75.8,31,HOT,0.02957,3.585182
blk.6.ffn_down_exps.weight,188,Q3_K,Q2_K,0.106,76.08,33,HOT,0.02957,3.585144
blk.18.ffn_down_exps.weight,152,Q3_K,Q2_K,0.106,76.08,33,HOT,0.02957,3.585144
blk.26.ffn_down_exps.weight,7,Q3_K,Q2_K,0.106,76.08,33,HOT,0.02957,3.585144
blk.10.ffn_down_exps.weight,93,Q3_K,Q2_K,0.106,75.94,32,HOT,0.02957,3.585042
blk.11.ffn_down_exps.weight,137,Q3_K,Q2_K,0.106,75.94,32,HOT,0.02957,3.585042
blk.32.ffn_gate_exps.weight,32,IQ3_S,Q2_K,0.106,77.26,42,HOT,0.02958,3.584386
blk.33.ffn_up_exps.weight,142,IQ3_S,Q2_K,0.106,77.26,42,HOT,0.02958,3.584386
blk.37.ffn_down_exps.weight,82,Q3_K,Q2_K,0.106,75.65,30,HOT,0.02958,3.584093
blk.33.ffn_gate_exps.weight,78,IQ3_S,Q2_K,0.106,77.13,41,HOT,0.02958,3.583734
blk.28.ffn_down_exps.weight,87,Q3_K,Q2_K,0.106,75.79,31,HOT,0.02958,3.583701
blk.7.ffn_gate_exps.weight,35,IQ3_S,Q2_K,0.106,77.38,43,HOT,0.02958,3.583678
blk.8.ffn_gate_exps.weight,231,IQ3_S,Q2_K,0.106,77.38,43,HOT,0.02958,3.583678
blk.8.ffn_up_exps.weight,231,IQ3_S,Q2_K,0.106,77.38,43,HOT,0.02958,3.583678
blk.11.ffn_gate_exps.weight,35,IQ3_S,Q2_K,0.106,77.38,43,HOT,0.02958,3.583678
blk.11.ffn_up_exps.weight,35,IQ3_S,Q2_K,0.106,77.38,43,HOT,0.02958,3.583678
blk.20.ffn_up_exps.weight,160,IQ3_S,Q2_K,0.106,77.38,43,HOT,0.02958,3.583678
blk.17.ffn_down_exps.weight,13,Q3_K,Q2_K,0.106,76.07,33,HOT,0.02958,3.583646
blk.37.ffn_down_exps.weight,52,Q3_K,Q2_K,0.106,76.07,33,HOT,0.02958,3.583646
blk.20.ffn_down_exps.weight,173,Q3_K,Q2_K,0.106,75.93,32,HOT,0.02958,3.583552
blk.23.ffn_down_exps.weight,84,Q3_K,Q2_K,0.106,75.93,32,HOT,0.02958,3.583552
blk.39.ffn_gate_exps.weight,251,IQ3_S,Q2_K,0.106,77.0,40,HOT,0.02959,3.583308
blk.30.ffn_down_exps.weight,154,Q3_K,Q2_K,0.106,75.5,29,HOT,0.02959,3.583265
blk.34.ffn_up_exps.weight,206,IQ3_S,Q2_K,0.106,77.25,42,HOT,0.02959,3.58281
blk.10.ffn_down_exps.weight,128,Q3_K,Q2_K,0.106,75.64,30,HOT,0.02959,3.582622
blk.7.ffn_down_exps.weight,232,Q3_K,Q2_K,0.106,76.06,33,HOT,0.0296,3.582149
blk.7.ffn_gate_exps.weight,184,IQ3_S,Q2_K,0.106,77.37,43,HOT,0.0296,3.582094
blk.7.ffn_up_exps.weight,184,IQ3_S,Q2_K,0.106,77.37,43,HOT,0.0296,3.582094
blk.8.ffn_gate_exps.weight,75,IQ3_S,Q2_K,0.106,77.37,43,HOT,0.0296,3.582094
blk.8.ffn_up_exps.weight,75,IQ3_S,Q2_K,0.106,77.37,43,HOT,0.0296,3.582094
blk.9.ffn_up_exps.weight,173,IQ3_S,Q2_K,0.106,77.37,43,HOT,0.0296,3.582094
blk.13.ffn_gate_exps.weight,131,IQ3_S,Q2_K,0.106,77.37,43,HOT,0.0296,3.582094
blk.13.ffn_up_exps.weight,131,IQ3_S,Q2_K,0.106,77.37,43,HOT,0.0296,3.582094
blk.14.ffn_gate_exps.weight,4,IQ3_S,Q2_K,0.106,77.37,43,HOT,0.0296,3.582094
blk.14.ffn_up_exps.weight,4,IQ3_S,Q2_K,0.106,77.37,43,HOT,0.0296,3.582094
blk.16.ffn_gate_exps.weight,86,IQ3_S,Q2_K,0.106,77.37,43,HOT,0.0296,3.582094
blk.16.ffn_up_exps.weight,86,IQ3_S,Q2_K,0.106,77.37,43,HOT,0.0296,3.582094
blk.20.ffn_gate_exps.weight,41,IQ3_S,Q2_K,0.106,77.37,43,HOT,0.0296,3.582094
blk.25.ffn_up_exps.weight,70,IQ3_S,Q2_K,0.106,77.37,43,HOT,0.0296,3.582094
blk.27.ffn_up_exps.weight,140,IQ3_S,Q2_K,0.106,77.37,43,HOT,0.0296,3.582094
blk.28.ffn_up_exps.weight,38,IQ3_S,Q2_K,0.106,77.37,43,HOT,0.0296,3.582094
blk.9.ffn_down_exps.weight,101,Q3_K,Q2_K,0.106,75.92,32,HOT,0.0296,3.582064
blk.18.ffn_down_exps.weight,52,Q3_K,Q2_K,0.106,75.92,32,HOT,0.0296,3.582064
blk.27.ffn_down_exps.weight,151,Q3_K,Q2_K,0.106,75.92,32,HOT,0.0296,3.582064
blk.34.ffn_down_exps.weight,98,Q3_K,Q2_K,0.106,76.6,37,HOT,0.0296,3.581853
blk.33.ffn_down_exps.weight,54,Q3_K,Q2_K,0.106,75.49,29,HOT,0.0296,3.581803
blk.31.ffn_gate_exps.weight,80,IQ3_S,Q2_K,0.106,77.24,42,HOT,0.0296,3.581236
blk.34.ffn_gate_exps.weight,110,IQ3_S,Q2_K,0.106,77.24,42,HOT,0.0296,3.581236
blk.38.ffn_up_exps.weight,203,IQ3_S,Q2_K,0.106,77.24,42,HOT,0.0296,3.581236
blk.10.ffn_down_exps.weight,115,Q3_K,Q2_K,0.106,75.19,27,WARM,0.02961,3.580946
blk.15.ffn_down_exps.weight,202,Q3_K,Q2_K,0.106,75.77,31,HOT,0.02961,3.580743
blk.35.ffn_down_exps.weight,3,Q3_K,Q2_K,0.106,75.77,31,HOT,0.02961,3.580743
blk.5.ffn_down_exps.weight,236,Q3_K,Q2_K,0.106,75.91,32,HOT,0.02961,3.580577
blk.12.ffn_down_exps.weight,15,Q3_K,Q2_K,0.106,75.91,32,HOT,0.02961,3.580577
blk.7.ffn_gate_exps.weight,36,IQ3_S,Q2_K,0.106,77.36,43,HOT,0.02961,3.580512
blk.9.ffn_gate_exps.weight,173,IQ3_S,Q2_K,0.106,77.36,43,HOT,0.02961,3.580512
blk.10.ffn_gate_exps.weight,233,IQ3_S,Q2_K,0.106,77.36,43,HOT,0.02961,3.580512
blk.10.ffn_up_exps.weight,233,IQ3_S,Q2_K,0.106,77.36,43,HOT,0.02961,3.580512
blk.17.ffn_up_exps.weight,38,IQ3_S,Q2_K,0.106,77.36,43,HOT,0.02961,3.580512
blk.20.ffn_gate_exps.weight,160,IQ3_S,Q2_K,0.106,77.36,43,HOT,0.02961,3.580512
blk.23.ffn_up_exps.weight,45,IQ3_S,Q2_K,0.106,77.36,43,HOT,0.02961,3.580512
blk.25.ffn_gate_exps.weight,70,IQ3_S,Q2_K,0.106,77.36,43,HOT,0.02961,3.580512
blk.27.ffn_gate_exps.weight,140,IQ3_S,Q2_K,0.106,77.36,43,HOT,0.02961,3.580512
